DGRP,time,event,censor,tray
DGRP-703,4.182638889,0,1,8
DGRP-703,4.982638889,1,1,8
DGRP-335,0,0,1,8
DGRP-335,0.184027778,0,1,8
DGRP-335,0.988194444,0,1,8
DGRP-335,1.184722222,0,1,8
DGRP-335,1.996527778,8,1,8
DGRP-335,2.186111111,6,1,8
DGRP-335,3.000694444,79,1,8
DGRP-335,3.189583333,12,1,8
DGRP-335,4.010416667,34,1,8
DGRP-335,4.182638889,6,1,8
DGRP-335,4.982638889,1,1,8
DGRP-911,0,0,1,8
DGRP-911,0.184027778,1,1,8
DGRP-911,0.988194444,0,1,8
DGRP-911,1.184722222,1,1,8
DGRP-911,1.996527778,76,1,8
DGRP-911,2.186111111,25,1,8
DGRP-911,3.000694444,43,1,8
DGRP-911,3.189583333,3,1,8
DGRP-911,4.010416667,1,1,8
DGRP-911,4.182638889,0,1,8
DGRP-911,4.982638889,0,1,8
DGRP-563,0,0,1,8
DGRP-563,0.184027778,0,1,8
DGRP-563,0.988194444,1,1,8
DGRP-563,1.184722222,2,1,8
DGRP-563,1.996527778,51,1,8
DGRP-563,2.186111111,24,1,8
DGRP-563,3.000694444,54,1,8
DGRP-563,3.189583333,7,1,8
DGRP-563,4.010416667,9,1,8
DGRP-563,4.182638889,0,1,8
DGRP-563,4.982638889,0,1,8
DGRP-908,0,0,0,8
DGRP-908,0.184027778,0,0,8
DGRP-908,0.988194444,0,0,8
DGRP-908,1.184722222,0,0,8
DGRP-908,1.996527778,0,0,8
DGRP-908,2.186111111,0,0,8
DGRP-908,3.000694444,0,0,8
DGRP-908,3.189583333,0,0,8
DGRP-908,4.010416667,0,0,8
DGRP-908,4.182638889,0,0,8
DGRP-908,4.982638889,0,0,8
DGRP-321,0,1,0,8
DGRP-321,0.184027778,0,0,8
DGRP-321,0.988194444,0,0,8
DGRP-321,1.184722222,0,0,8
DGRP-321,1.996527778,0,0,8
DGRP-321,2.186111111,0,0,8
DGRP-321,3.000694444,0,0,8
DGRP-321,3.189583333,0,0,8
DGRP-321,4.010416667,0,0,8
DGRP-321,4.182638889,0,0,8
DGRP-321,4.982638889,0,0,8
DGRP-897,0,1,0,8
DGRP-897,0.184027778,0,0,8
DGRP-897,0.988194444,0,0,8
DGRP-897,1.184722222,0,0,8
DGRP-897,1.996527778,0,0,8
DGRP-897,2.186111111,0,0,8
DGRP-897,3.000694444,0,0,8
DGRP-897,3.189583333,0,0,8
DGRP-897,4.010416667,0,0,8
DGRP-897,4.182638889,0,0,8
DGRP-897,4.982638889,0,0,8
DGRP-373,0,2,0,8
DGRP-373,0.184027778,0,0,8
DGRP-373,0.988194444,0,0,8
DGRP-373,1.184722222,0,0,8
DGRP-373,1.996527778,0,0,8
DGRP-373,2.186111111,0,0,8
DGRP-373,3.000694444,0,0,8
DGRP-373,3.189583333,0,0,8
DGRP-373,4.010416667,0,0,8
DGRP-373,4.182638889,0,0,8
DGRP-373,4.982638889,0,0,8
DGRP-879,0,6,0,8
DGRP-879,0.184027778,0,0,8
DGRP-879,0.988194444,0,0,8
DGRP-879,1.184722222,0,0,8
DGRP-879,1.996527778,0,0,8
DGRP-879,2.186111111,0,0,8
DGRP-879,3.000694444,0,0,8
DGRP-879,3.189583333,0,0,8
DGRP-879,4.010416667,0,0,8
DGRP-879,4.182638889,0,0,8
DGRP-879,4.982638889,0,0,8
DGRP-703,0,3,0,8
DGRP-703,0.184027778,0,0,8
DGRP-703,0.988194444,0,0,8
DGRP-703,1.184722222,0,0,8
DGRP-703,1.996527778,0,0,8
DGRP-703,2.186111111,0,0,8
DGRP-703,3.000694444,0,0,8
DGRP-703,3.189583333,0,0,8
DGRP-703,4.010416667,0,0,8
DGRP-703,4.182638889,0,0,8
DGRP-703,4.982638889,0,0,8
DGRP-335,0,4,0,8
DGRP-335,0.184027778,0,0,8
DGRP-335,0.988194444,0,0,8
DGRP-335,1.184722222,0,0,8
DGRP-335,1.996527778,0,0,8
DGRP-335,2.186111111,0,0,8
DGRP-335,3.000694444,0,0,8
DGRP-335,3.189583333,0,0,8
DGRP-335,4.010416667,0,0,8
DGRP-335,4.182638889,0,0,8
DGRP-335,4.982638889,0,0,8
DGRP-911,0,0,0,8
DGRP-911,0.184027778,0,0,8
DGRP-911,0.988194444,0,0,8
DGRP-911,1.184722222,0,0,8
DGRP-911,1.996527778,0,0,8
DGRP-911,2.186111111,0,0,8
DGRP-911,3.000694444,0,0,8
DGRP-911,3.189583333,0,0,8
DGRP-911,4.010416667,0,0,8
DGRP-911,4.182638889,0,0,8
DGRP-911,4.982638889,0,0,8
DGRP-563,0,0,0,8
DGRP-563,0.184027778,0,0,8
DGRP-563,0.988194444,0,0,8
DGRP-563,1.184722222,0,0,8
DGRP-563,1.996527778,0,0,8
DGRP-563,2.186111111,0,0,8
DGRP-563,3.000694444,0,0,8
DGRP-563,3.189583333,0,0,8
DGRP-563,4.010416667,0,0,8
DGRP-563,4.182638889,0,0,8
DGRP-563,4.982638889,0,0,8
DGRP-406,0,0,1,9
DGRP-406,0.165972222,0,1,9
DGRP-406,0.95625,0,1,9
DGRP-406,1.161805556,0,1,9
DGRP-406,1.952083333,10,1,9
DGRP-406,2.15625,8,1,9
DGRP-406,2.952777778,76,1,9
DGRP-406,3.186805556,28,1,9
DGRP-406,3.973611111,25,1,9
DGRP-406,4.175694444,2,1,9
DGRP-406,4.963888889,1,1,9
DGRP-808,0,0,1,9
DGRP-808,0.165972222,0,1,9
DGRP-808,0.95625,1,1,9
DGRP-808,1.161805556,0,1,9
DGRP-808,1.952083333,13,1,9
DGRP-808,2.15625,3,1,9
DGRP-808,2.952777778,43,1,9
DGRP-808,3.186805556,8,1,9
DGRP-808,3.973611111,1,1,9
DGRP-808,4.175694444,0,1,9
DGRP-808,4.963888889,0,1,9
DGRP-913,0,0,1,9
DGRP-913,0.165972222,0,1,9
DGRP-913,0.95625,0,1,9
DGRP-913,1.161805556,0,1,9
DGRP-913,1.952083333,31,1,9
DGRP-913,2.15625,26,1,9
DGRP-913,2.952777778,89,1,9
DGRP-913,3.186805556,2,1,9
DGRP-913,3.973611111,2,1,9
DGRP-913,4.175694444,0,1,9
DGRP-913,4.963888889,0,1,9
DGRP-306,0,0,1,9
DGRP-306,0.165972222,0,1,9
DGRP-306,0.95625,0,1,9
DGRP-306,1.161805556,0,1,9
DGRP-306,1.952083333,1,1,9
DGRP-306,2.15625,4,1,9
DGRP-306,2.952777778,101,1,9
DGRP-306,3.186805556,21,1,9
DGRP-306,3.973611111,17,1,9
DGRP-306,4.175694444,1,1,9
DGRP-306,4.963888889,1,1,9
DGRP-390,0,0,1,9
DGRP-390,0.165972222,0,1,9
DGRP-390,0.95625,1,1,9
DGRP-390,1.161805556,24,1,9
DGRP-390,1.952083333,62,1,9
DGRP-390,2.15625,0,1,9
DGRP-390,2.952777778,2,1,9
DGRP-390,3.186805556,0,1,9
DGRP-390,3.973611111,0,1,9
DGRP-390,4.175694444,0,1,9
DGRP-390,4.963888889,0,1,9
DGRP-821,0,0,1,9
DGRP-821,0.165972222,0,1,9
DGRP-821,0.95625,0,1,9
DGRP-821,1.161805556,0,1,9
DGRP-821,1.952083333,0,1,9
DGRP-821,2.15625,0,1,9
DGRP-821,2.952777778,1,1,9
DGRP-821,3.186805556,12,1,9
DGRP-821,3.973611111,60,1,9
DGRP-821,4.175694444,12,1,9
DGRP-821,4.963888889,11,1,9
DGRP-513,0,0,1,9
DGRP-513,0.165972222,0,1,9
DGRP-513,0.95625,0,1,9
DGRP-513,1.161805556,1,1,9
DGRP-513,1.952083333,43,1,9
DGRP-513,2.15625,32,1,9
DGRP-513,2.952777778,72,1,9
DGRP-513,3.186805556,1,1,9
DGRP-513,3.973611111,1,1,9
DGRP-513,4.175694444,0,1,9
DGRP-513,4.963888889,0,1,9
DGRP-738,0,0,1,9
DGRP-738,0.165972222,0,1,9
DGRP-738,0.95625,0,1,9
DGRP-738,1.161805556,0,1,9
DGRP-738,1.952083333,20,1,9
DGRP-738,2.15625,27,1,9
DGRP-738,2.952777778,83,1,9
DGRP-738,3.186805556,4,1,9
DGRP-738,3.973611111,1,1,9
DGRP-738,4.175694444,0,1,9
DGRP-738,4.963888889,0,1,9
DGRP-810,0,0,1,9
DGRP-810,0.165972222,1,1,9
DGRP-810,0.95625,0,1,9
DGRP-810,1.161805556,0,1,9
DGRP-810,1.952083333,7,1,9
DGRP-810,2.15625,7,1,9
DGRP-810,2.952777778,114,1,9
DGRP-810,3.186805556,10,1,9
DGRP-810,3.973611111,8,1,9
DGRP-810,4.175694444,0,1,9
DGRP-810,4.963888889,1,1,9
DGRP-32,0,0,1,9
DGRP-32,0.165972222,0,1,9
DGRP-32,0.95625,1,1,9
DGRP-32,1.161805556,2,1,9
DGRP-32,1.952083333,62,1,9
DGRP-32,2.15625,12,1,9
DGRP-32,2.952777778,48,1,9
DGRP-32,3.186805556,10,1,9
DGRP-32,3.973611111,12,1,9
DGRP-32,4.175694444,0,1,9
DGRP-32,4.963888889,0,1,9
DGRP-406,0,0,0,9
DGRP-406,0.165972222,0,0,9
DGRP-406,0.95625,0,0,9
DGRP-406,1.161805556,0,0,9
DGRP-406,1.952083333,0,0,9
DGRP-406,2.15625,0,0,9
DGRP-406,2.952777778,0,0,9
DGRP-406,3.186805556,0,0,9
DGRP-406,3.973611111,0,0,9
DGRP-406,4.175694444,0,0,9
DGRP-406,4.963888889,0,0,9
DGRP-808,0,6,0,9
DGRP-808,0.165972222,0,0,9
DGRP-808,0.95625,0,0,9
DGRP-808,1.161805556,0,0,9
DGRP-808,1.952083333,0,0,9
DGRP-808,2.15625,0,0,9
DGRP-808,2.952777778,0,0,9
DGRP-808,3.186805556,0,0,9
DGRP-808,3.973611111,0,0,9
DGRP-808,4.175694444,0,0,9
DGRP-808,4.963888889,0,0,9
DGRP-913,0,0,0,9
DGRP-913,0.165972222,0,0,9
DGRP-913,0.95625,0,0,9
DGRP-913,1.161805556,0,0,9
DGRP-913,1.952083333,0,0,9
DGRP-913,2.15625,0,0,9
DGRP-913,2.952777778,0,0,9
DGRP-913,3.186805556,0,0,9
DGRP-913,3.973611111,0,0,9
DGRP-913,4.175694444,0,0,9
DGRP-913,4.963888889,0,0,9
DGRP-306,0,2,0,9
DGRP-306,0.165972222,0,0,9
DGRP-306,0.95625,0,0,9
DGRP-306,1.161805556,0,0,9
DGRP-306,1.952083333,0,0,9
DGRP-306,2.15625,0,0,9
DGRP-306,2.952777778,0,0,9
DGRP-306,3.186805556,0,0,9
DGRP-306,3.973611111,0,0,9
DGRP-306,4.175694444,0,0,9
DGRP-306,4.963888889,0,0,9
DGRP-390,0,0,0,9
DGRP-390,0.165972222,0,0,9
DGRP-390,0.95625,0,0,9
DGRP-390,1.161805556,0,0,9
DGRP-390,1.952083333,0,0,9
DGRP-390,2.15625,0,0,9
DGRP-390,2.952777778,0,0,9
DGRP-390,3.186805556,0,0,9
DGRP-390,3.973611111,0,0,9
DGRP-390,4.175694444,0,0,9
DGRP-390,4.963888889,0,0,9
DGRP-821,0,1,0,9
DGRP-821,0.165972222,0,0,9
DGRP-821,0.95625,0,0,9
DGRP-821,1.161805556,0,0,9
DGRP-821,1.952083333,0,0,9
DGRP-821,2.15625,0,0,9
DGRP-821,2.952777778,0,0,9
DGRP-821,3.186805556,0,0,9
DGRP-821,3.973611111,0,0,9
DGRP-821,4.175694444,0,0,9
DGRP-821,4.963888889,0,0,9
DGRP-513,0,0,0,9
DGRP-513,0.165972222,0,0,9
DGRP-513,0.95625,0,0,9
DGRP-513,1.161805556,0,0,9
DGRP-513,1.952083333,0,0,9
DGRP-513,2.15625,0,0,9
DGRP-513,2.952777778,0,0,9
DGRP-513,3.186805556,0,0,9
DGRP-513,3.973611111,0,0,9
DGRP-513,4.175694444,0,0,9
DGRP-513,4.963888889,0,0,9
DGRP-738,0,0,0,9
DGRP-738,0.165972222,0,0,9
DGRP-738,0.95625,0,0,9
DGRP-738,1.161805556,0,0,9
DGRP-738,1.952083333,0,0,9
DGRP-738,2.15625,0,0,9
DGRP-738,2.952777778,0,0,9
DGRP-738,3.186805556,0,0,9
DGRP-738,3.973611111,0,0,9
DGRP-738,4.175694444,0,0,9
DGRP-738,4.963888889,0,0,9
DGRP-810,0,1,0,9
DGRP-810,0.165972222,0,0,9
DGRP-810,0.95625,0,0,9
DGRP-810,1.161805556,0,0,9
DGRP-810,1.952083333,0,0,9
DGRP-810,2.15625,0,0,9
DGRP-810,2.952777778,0,0,9
DGRP-810,3.186805556,0,0,9
DGRP-810,3.973611111,0,0,9
DGRP-810,4.175694444,0,0,9
DGRP-810,4.963888889,0,0,9
DGRP-32,0,3,0,9
DGRP-32,0.165972222,0,0,9
DGRP-32,0.95625,0,0,9
DGRP-32,1.161805556,0,0,9
DGRP-32,1.952083333,0,0,9
DGRP-32,2.15625,0,0,9
DGRP-32,2.952777778,0,0,9
DGRP-32,3.186805556,0,0,9
DGRP-32,3.973611111,0,0,9
DGRP-32,4.175694444,0,0,9
DGRP-32,4.963888889,0,0,9
DGRP-535,0,0,1,10
DGRP-535,0.1875,0,1,10
DGRP-535,0.977777778,0,1,10
DGRP-535,1.195138889,0,1,10
DGRP-535,1.975694444,9,1,10
DGRP-535,2.191666667,8,1,10
DGRP-535,3.005555556,64,1,10
DGRP-535,3.19375,17,1,10
DGRP-535,3.977777778,49,1,10
DGRP-535,4.195833333,1,1,10
DGRP-535,4.997222222,1,1,10
DGRP-535,5.205555556,0,1,10
DGRP-535,5.997222222,0,1,10
DGRP-535,6.181944444,0,1,10
DGRP-535,7.004166667,0,1,10
DGRP-802,0,0,1,10
DGRP-802,0.1875,0,1,10
DGRP-802,0.977777778,0,1,10
DGRP-802,1.195138889,0,1,10
DGRP-802,1.975694444,35,1,10
DGRP-802,2.191666667,11,1,10
DGRP-802,3.005555556,56,1,10
DGRP-802,3.19375,21,1,10
DGRP-802,3.977777778,25,1,10
DGRP-802,4.195833333,0,1,10
DGRP-802,4.997222222,0,1,10
DGRP-802,5.205555556,0,1,10
DGRP-802,5.997222222,0,1,10
DGRP-802,6.181944444,0,1,10
DGRP-802,7.004166667,0,1,10
DGRP-890,0,0,1,10
DGRP-890,0.1875,0,1,10
DGRP-890,0.977777778,0,1,10
DGRP-890,1.195138889,0,1,10
DGRP-890,1.975694444,0,1,10
DGRP-890,2.191666667,0,1,10
DGRP-890,3.005555556,0,1,10
DGRP-890,3.19375,0,1,10
DGRP-890,3.977777778,17,1,10
DGRP-890,4.195833333,7,1,10
DGRP-890,4.997222222,38,1,10
DGRP-890,5.205555556,16,1,10
DGRP-890,5.997222222,36,1,10
DGRP-890,6.181944444,7,1,10
DGRP-890,7.004166667,2,1,10
DGRP-31,0,0,1,10
DGRP-31,0.1875,0,1,10
DGRP-31,0.977777778,2,1,10
DGRP-31,1.195138889,0,1,10
DGRP-31,1.975694444,7,1,10
DGRP-31,2.191666667,6,1,10
DGRP-31,3.005555556,84,1,10
DGRP-31,3.19375,17,1,10
DGRP-31,3.977777778,33,1,10
DGRP-31,4.195833333,0,1,10
DGRP-31,4.997222222,1,1,10
DGRP-31,5.205555556,0,1,10
DGRP-31,5.997222222,0,1,10
DGRP-31,6.181944444,0,1,10
DGRP-31,7.004166667,0,1,10
DGRP-857,0,0,1,10
DGRP-857,0.1875,0,1,10
DGRP-857,0.977777778,0,1,10
DGRP-857,1.195138889,0,1,10
DGRP-857,1.975694444,52,1,10
DGRP-857,2.191666667,20,1,10
DGRP-857,3.005555556,32,1,10
DGRP-857,3.19375,0,1,10
DGRP-857,3.977777778,1,1,10
DGRP-857,4.195833333,0,1,10
DGRP-857,4.997222222,0,1,10
DGRP-857,5.205555556,0,1,10
DGRP-857,5.997222222,0,1,10
DGRP-857,6.181944444,0,1,10
DGRP-857,7.004166667,0,1,10
DGRP-310,0,0,1,10
DGRP-310,0.1875,1,1,10
DGRP-310,0.977777778,0,1,10
DGRP-310,1.195138889,1,1,10
DGRP-310,1.975694444,16,1,10
DGRP-310,2.191666667,12,1,10
DGRP-310,3.005555556,58,1,10
DGRP-310,3.19375,12,1,10
DGRP-310,3.977777778,17,1,10
DGRP-310,4.195833333,0,1,10
DGRP-310,4.997222222,0,1,10
DGRP-310,5.205555556,0,1,10
DGRP-310,5.997222222,0,1,10
DGRP-310,6.181944444,0,1,10
DGRP-310,7.004166667,0,1,10
DGRP-801,0,0,1,10
DGRP-801,0.1875,0,1,10
DGRP-801,0.977777778,1,1,10
DGRP-801,1.195138889,1,1,10
DGRP-801,1.975694444,36,1,10
DGRP-801,2.191666667,22,1,10
DGRP-801,3.005555556,86,1,10
DGRP-801,3.19375,0,1,10
DGRP-801,3.977777778,2,1,10
DGRP-801,4.195833333,0,1,10
DGRP-801,4.997222222,0,1,10
DGRP-801,5.205555556,0,1,10
DGRP-801,5.997222222,0,1,10
DGRP-801,6.181944444,0,1,10
DGRP-801,7.004166667,0,1,10
DGRP-100,0,0,1,10
DGRP-100,0.1875,0,1,10
DGRP-100,0.977777778,0,1,10
DGRP-100,1.195138889,0,1,10
DGRP-100,1.975694444,7,1,10
DGRP-100,2.191666667,9,1,10
DGRP-100,3.005555556,70,1,10
DGRP-100,3.19375,34,1,10
DGRP-100,3.977777778,27,1,10
DGRP-100,4.195833333,1,1,10
DGRP-100,4.997222222,3,1,10
DGRP-100,5.205555556,0,1,10
DGRP-100,5.997222222,0,1,10
DGRP-100,6.181944444,0,1,10
DGRP-100,7.004166667,0,1,10
DGRP-843,0,0,1,10
DGRP-843,0.1875,0,1,10
DGRP-843,0.977777778,0,1,10
DGRP-843,1.195138889,1,1,10
DGRP-843,1.975694444,7,1,10
DGRP-843,2.191666667,4,1,10
DGRP-843,3.005555556,23,1,10
DGRP-843,3.19375,8,1,10
DGRP-843,3.977777778,76,1,10
DGRP-843,4.195833333,13,1,10
DGRP-843,4.997222222,22,1,10
DGRP-843,5.205555556,0,1,10
DGRP-843,5.997222222,0,1,10
DGRP-843,6.181944444,0,1,10
DGRP-843,7.004166667,0,1,10
DGRP-535,0,1,0,10
DGRP-535,0.1875,0,0,10
DGRP-535,0.977777778,0,0,10
DGRP-535,1.195138889,0,0,10
DGRP-535,1.975694444,0,0,10
DGRP-535,2.191666667,0,0,10
DGRP-535,3.005555556,0,0,10
DGRP-535,3.19375,0,0,10
DGRP-535,3.977777778,0,0,10
DGRP-535,4.195833333,0,0,10
DGRP-535,4.997222222,0,0,10
DGRP-535,5.205555556,0,0,10
DGRP-535,5.997222222,0,0,10
DGRP-535,6.181944444,0,0,10
DGRP-535,7.004166667,0,0,10
DGRP-802,0,0,0,10
DGRP-802,0.1875,0,0,10
DGRP-802,0.977777778,0,0,10
DGRP-802,1.195138889,0,0,10
DGRP-802,1.975694444,0,0,10
DGRP-802,2.191666667,0,0,10
DGRP-802,3.005555556,0,0,10
DGRP-802,3.19375,0,0,10
DGRP-802,3.977777778,0,0,10
DGRP-802,4.195833333,0,0,10
DGRP-802,4.997222222,0,0,10
DGRP-802,5.205555556,0,0,10
DGRP-802,5.997222222,0,0,10
DGRP-802,6.181944444,0,0,10
DGRP-802,7.004166667,0,0,10
DGRP-890,0,0,0,10
DGRP-890,0.1875,0,0,10
DGRP-890,0.977777778,0,0,10
DGRP-890,1.195138889,0,0,10
DGRP-890,1.975694444,0,0,10
DGRP-890,2.191666667,0,0,10
DGRP-890,3.005555556,0,0,10
DGRP-890,3.19375,0,0,10
DGRP-890,3.977777778,0,0,10
DGRP-890,4.195833333,0,0,10
DGRP-890,4.997222222,0,0,10
DGRP-890,5.205555556,0,0,10
DGRP-890,5.997222222,0,0,10
DGRP-890,6.181944444,0,0,10
DGRP-890,7.004166667,1,0,10
DGRP-31,0,2,0,10
DGRP-31,0.1875,0,0,10
DGRP-31,0.977777778,0,0,10
DGRP-31,1.195138889,0,0,10
DGRP-31,1.975694444,0,0,10
DGRP-31,2.191666667,0,0,10
DGRP-31,3.005555556,0,0,10
DGRP-31,3.19375,0,0,10
DGRP-31,3.977777778,0,0,10
DGRP-31,4.195833333,0,0,10
DGRP-31,4.997222222,0,0,10
DGRP-31,5.205555556,0,0,10
DGRP-31,5.997222222,0,0,10
DGRP-31,6.181944444,0,0,10
DGRP-31,7.004166667,0,0,10
DGRP-857,0,1,0,10
DGRP-857,0.1875,0,0,10
DGRP-857,0.977777778,0,0,10
DGRP-857,1.195138889,0,0,10
DGRP-857,1.975694444,0,0,10
DGRP-857,2.191666667,0,0,10
DGRP-857,3.005555556,0,0,10
DGRP-857,3.19375,0,0,10
DGRP-857,3.977777778,0,0,10
DGRP-857,4.195833333,0,0,10
DGRP-857,4.997222222,0,0,10
DGRP-857,5.205555556,0,0,10
DGRP-857,5.997222222,0,0,10
DGRP-857,6.181944444,0,0,10
DGRP-857,7.004166667,0,0,10
DGRP-310,0,1,0,10
DGRP-310,0.1875,0,0,10
DGRP-310,0.977777778,0,0,10
DGRP-310,1.195138889,0,0,10
DGRP-310,1.975694444,0,0,10
DGRP-310,2.191666667,0,0,10
DGRP-310,3.005555556,0,0,10
DGRP-310,3.19375,0,0,10
DGRP-310,3.977777778,0,0,10
DGRP-310,4.195833333,0,0,10
DGRP-310,4.997222222,0,0,10
DGRP-310,5.205555556,0,0,10
DGRP-310,5.997222222,0,0,10
