DGRP,time,event,censor,tray
DGRP-310,6.181944444,0,0,10
DGRP-310,7.004166667,0,0,10
DGRP-801,0,2,0,10
DGRP-801,0.1875,0,0,10
DGRP-801,0.977777778,0,0,10
DGRP-801,1.195138889,0,0,10
DGRP-801,1.975694444,0,0,10
DGRP-801,2.191666667,0,0,10
DGRP-801,3.005555556,0,0,10
DGRP-801,3.19375,0,0,10
DGRP-801,3.977777778,0,0,10
DGRP-801,4.195833333,0,0,10
DGRP-801,4.997222222,0,0,10
DGRP-801,5.205555556,0,0,10
DGRP-801,5.997222222,0,0,10
DGRP-801,6.181944444,0,0,10
DGRP-801,7.004166667,0,0,10
DGRP-100,0,0,0,10
DGRP-100,0.1875,0,0,10
DGRP-100,0.977777778,0,0,10
DGRP-100,1.195138889,0,0,10
DGRP-100,1.975694444,0,0,10
DGRP-100,2.191666667,0,0,10
DGRP-100,3.005555556,0,0,10
DGRP-100,3.19375,0,0,10
DGRP-100,3.977777778,0,0,10
DGRP-100,4.195833333,0,0,10
DGRP-100,4.997222222,0,0,10
DGRP-100,5.205555556,0,0,10
DGRP-100,5.997222222,0,0,10
DGRP-100,6.181944444,0,0,10
DGRP-100,7.004166667,0,0,10
DGRP-843,0,2,0,10
DGRP-843,0.1875,0,0,10
DGRP-843,0.977777778,0,0,10
DGRP-843,1.195138889,0,0,10
DGRP-843,1.975694444,0,0,10
DGRP-843,2.191666667,0,0,10
DGRP-843,3.005555556,0,0,10
DGRP-843,3.19375,0,0,10
DGRP-843,3.977777778,0,0,10
DGRP-843,4.195833333,0,0,10
DGRP-843,4.997222222,0,0,10
DGRP-843,5.205555556,0,0,10
DGRP-843,5.997222222,0,0,10
DGRP-843,6.181944444,0,0,10
DGRP-843,7.004166667,0,0,10
DGRP-440,0,0,1,11
DGRP-440,0.2,0,1,11
DGRP-440,0.979166667,0,1,11
DGRP-440,1.192361111,0,1,11
DGRP-440,1.995138889,20,1,11
DGRP-440,2.188194444,11,1,11
DGRP-440,2.990277778,92,1,11
DGRP-440,3.189583333,12,1,11
DGRP-440,3.989583333,8,1,11
DGRP-440,4.198611111,0,1,11
DGRP-440,5.009722222,1,1,11
DGRP-440,5.199305556,0,1,11
DGRP-440,6.004861111,0,1,11
DGRP-440,6.193055556,0,1,11
DGRP-440,7,0,1,11
DGRP-235,0,0,1,11
DGRP-235,0.2,0,1,11
DGRP-235,0.979166667,0,1,11
DGRP-235,1.192361111,0,1,11
DGRP-235,1.995138889,1,1,11
DGRP-235,2.188194444,2,1,11
DGRP-235,2.990277778,33,1,11
DGRP-235,3.189583333,16,1,11
DGRP-235,3.989583333,53,1,11
DGRP-235,4.198611111,16,1,11
DGRP-235,5.009722222,13,1,11
DGRP-235,5.199305556,0,1,11
DGRP-235,6.004861111,1,1,11
DGRP-235,6.193055556,0,1,11
DGRP-235,7,0,1,11
DGRP-319,0,0,1,11
DGRP-319,0.2,0,1,11
DGRP-319,0.979166667,0,1,11
DGRP-319,1.192361111,0,1,11
DGRP-319,1.995138889,11,1,11
DGRP-319,2.188194444,8,1,11
DGRP-319,2.990277778,62,1,11
DGRP-319,3.189583333,12,1,11
DGRP-319,3.989583333,38,1,11
DGRP-319,4.198611111,6,1,11
DGRP-319,5.009722222,9,1,11
DGRP-319,5.199305556,3,1,11
DGRP-319,6.004861111,0,1,11
DGRP-319,6.193055556,0,1,11
DGRP-319,7,0,1,11
DGRP-850,0,0,1,11
DGRP-850,0.2,0,1,11
DGRP-850,0.979166667,0,1,11
DGRP-850,1.192361111,1,1,11
DGRP-850,1.995138889,39,1,11
DGRP-850,2.188194444,31,1,11
DGRP-850,2.990277778,73,1,11
DGRP-850,3.189583333,3,1,11
DGRP-850,3.989583333,3,1,11
DGRP-850,4.198611111,0,1,11
DGRP-850,5.009722222,0,1,11
DGRP-850,5.199305556,0,1,11
DGRP-850,6.004861111,0,1,11
DGRP-850,6.193055556,0,1,11
DGRP-850,7,0,1,11
DGRP-443,0,0,1,11
DGRP-443,0.2,0,1,11
DGRP-443,0.979166667,0,1,11
DGRP-443,1.192361111,0,1,11
DGRP-443,1.995138889,3,1,11
DGRP-443,2.188194444,0,1,11
DGRP-443,2.990277778,37,1,11
DGRP-443,3.189583333,14,1,11
DGRP-443,3.989583333,67,1,11
DGRP-443,4.198611111,10,1,11
DGRP-443,5.009722222,19,1,11
DGRP-443,5.199305556,0,1,11
DGRP-443,6.004861111,1,1,11
DGRP-443,6.193055556,1,1,11
DGRP-443,7,1,1,11
DGRP-405,0,0,1,11
DGRP-405,0.2,0,1,11
DGRP-405,0.979166667,1,1,11
DGRP-405,1.192361111,0,1,11
DGRP-405,1.995138889,19,1,11
DGRP-405,2.188194444,23,1,11
DGRP-405,2.990277778,92,1,11
DGRP-405,3.189583333,6,1,11
DGRP-405,3.989583333,7,1,11
DGRP-405,4.198611111,0,1,11
DGRP-405,5.009722222,0,1,11
DGRP-405,5.199305556,0,1,11
DGRP-405,6.004861111,0,1,11
DGRP-405,6.193055556,0,1,11
DGRP-405,7,0,1,11
DGRP-776,0,0,1,11
DGRP-776,0.2,0,1,11
DGRP-776,0.979166667,0,1,11
DGRP-776,1.192361111,0,1,11
DGRP-776,1.995138889,1,1,11
DGRP-776,2.188194444,2,1,11
DGRP-776,2.990277778,14,1,11
DGRP-776,3.189583333,20,1,11
DGRP-776,3.989583333,67,1,11
DGRP-776,4.198611111,0,1,11
DGRP-776,5.009722222,1,1,11
DGRP-776,5.199305556,0,1,11
DGRP-776,6.004861111,0,1,11
DGRP-776,6.193055556,0,1,11
DGRP-776,7,0,1,11
DGRP-105,0,0,1,11
DGRP-105,0.2,1,1,11
DGRP-105,0.979166667,0,1,11
DGRP-105,1.192361111,0,1,11
DGRP-105,1.995138889,29,1,11
DGRP-105,2.188194444,15,1,11
DGRP-105,2.990277778,87,1,11
DGRP-105,3.189583333,10,1,11
DGRP-105,3.989583333,6,1,11
DGRP-105,4.198611111,0,1,11
DGRP-105,5.009722222,0,1,11
DGRP-105,5.199305556,0,1,11
DGRP-105,6.004861111,0,1,11
DGRP-105,6.193055556,0,1,11
DGRP-105,7,0,1,11
DGRP-555,0,0,1,11
DGRP-555,0.2,0,1,11
DGRP-555,0.979166667,2,1,11
DGRP-555,1.192361111,0,1,11
DGRP-555,1.995138889,7,1,11
DGRP-555,2.188194444,4,1,11
DGRP-555,2.990277778,85,1,11
DGRP-555,3.189583333,32,1,11
DGRP-555,3.989583333,16,1,11
DGRP-555,4.198611111,1,1,11
DGRP-555,5.009722222,1,1,11
DGRP-555,5.199305556,0,1,11
DGRP-555,6.004861111,0,1,11
DGRP-555,6.193055556,0,1,11
DGRP-555,7,0,1,11
DGRP-440,0,0,0,11
DGRP-440,0.2,0,0,11
DGRP-440,0.979166667,0,0,11
DGRP-440,1.192361111,0,0,11
DGRP-440,1.995138889,0,0,11
DGRP-440,2.188194444,0,0,11
DGRP-440,2.990277778,0,0,11
DGRP-440,3.189583333,0,0,11
DGRP-440,3.989583333,0,0,11
DGRP-440,4.198611111,0,0,11
DGRP-440,5.009722222,0,0,11
DGRP-440,5.199305556,0,0,11
DGRP-440,6.004861111,0,0,11
DGRP-440,6.193055556,0,0,11
DGRP-440,7,0,0,11
DGRP-235,0,6,0,11
DGRP-235,0.2,0,0,11
DGRP-235,0.979166667,0,0,11
DGRP-235,1.192361111,0,0,11
DGRP-235,1.995138889,2,0,11
DGRP-235,2.188194444,0,0,11
DGRP-235,2.990277778,0,0,11
DGRP-235,3.189583333,0,0,11
DGRP-235,3.989583333,0,0,11
DGRP-235,4.198611111,0,0,11
DGRP-235,5.009722222,0,0,11
DGRP-235,5.199305556,0,0,11
DGRP-235,6.004861111,0,0,11
DGRP-235,6.193055556,0,0,11
DGRP-235,7,0,0,11
DGRP-319,0,0,0,11
DGRP-319,0.2,0,0,11
DGRP-319,0.979166667,0,0,11
DGRP-319,1.192361111,0,0,11
DGRP-319,1.995138889,0,0,11
DGRP-319,2.188194444,0,0,11
DGRP-319,2.990277778,0,0,11
DGRP-319,3.189583333,0,0,11
DGRP-319,3.989583333,0,0,11
DGRP-319,4.198611111,0,0,11
DGRP-319,5.009722222,0,0,11
DGRP-319,5.199305556,0,0,11
DGRP-319,6.004861111,0,0,11
DGRP-319,6.193055556,0,0,11
DGRP-319,7,0,0,11
DGRP-850,0,0,0,11
DGRP-850,0.2,0,0,11
DGRP-850,0.979166667,0,0,11
DGRP-850,1.192361111,0,0,11
DGRP-850,1.995138889,0,0,11
DGRP-850,2.188194444,0,0,11
DGRP-850,2.990277778,0,0,11
DGRP-850,3.189583333,0,0,11
DGRP-850,3.989583333,0,0,11
DGRP-850,4.198611111,0,0,11
DGRP-850,5.009722222,0,0,11
DGRP-850,5.199305556,0,0,11
DGRP-850,6.004861111,0,0,11
DGRP-850,6.193055556,0,0,11
DGRP-850,7,0,0,11
DGRP-443,0,0,0,11
DGRP-443,0.2,0,0,11
DGRP-443,0.979166667,0,0,11
DGRP-443,1.192361111,0,0,11
DGRP-443,1.995138889,0,0,11
DGRP-443,2.188194444,0,0,11
DGRP-443,2.990277778,0,0,11
DGRP-443,3.189583333,0,0,11
DGRP-443,3.989583333,0,0,11
DGRP-443,4.198611111,0,0,11
DGRP-443,5.009722222,0,0,11
DGRP-443,5.199305556,0,0,11
DGRP-443,6.004861111,0,0,11
DGRP-443,6.193055556,0,0,11
DGRP-443,7,0,0,11
DGRP-405,0,2,0,11
DGRP-405,0.2,0,0,11
DGRP-405,0.979166667,0,0,11
DGRP-405,1.192361111,0,0,11
DGRP-405,1.995138889,0,0,11
DGRP-405,2.188194444,0,0,11
DGRP-405,2.990277778,0,0,11
DGRP-405,3.189583333,0,0,11
DGRP-405,3.989583333,0,0,11
DGRP-405,4.198611111,0,0,11
DGRP-405,5.009722222,0,0,11
DGRP-405,5.199305556,0,0,11
DGRP-405,6.004861111,0,0,11
DGRP-405,6.193055556,0,0,11
DGRP-405,7,0,0,11
DGRP-776,0,0,0,11
DGRP-776,0.2,0,0,11
DGRP-776,0.979166667,0,0,11
DGRP-776,1.192361111,0,0,11
DGRP-776,1.995138889,0,0,11
DGRP-776,2.188194444,0,0,11
DGRP-776,2.990277778,0,0,11
DGRP-776,3.189583333,0,0,11
DGRP-776,3.989583333,0,0,11
DGRP-776,4.198611111,0,0,11
DGRP-776,5.009722222,0,0,11
DGRP-776,5.199305556,0,0,11
DGRP-776,6.004861111,0,0,11
DGRP-776,6.193055556,0,0,11
DGRP-776,7,0,0,11
DGRP-105,0,1,0,11
DGRP-105,0.2,0,0,11
DGRP-105,0.979166667,0,0,11
DGRP-105,1.192361111,0,0,11
DGRP-105,1.995138889,0,0,11
DGRP-105,2.188194444,0,0,11
DGRP-105,2.990277778,0,0,11
DGRP-105,3.189583333,0,0,11
DGRP-105,3.989583333,0,0,11
DGRP-105,4.198611111,0,0,11
DGRP-105,5.009722222,0,0,11
DGRP-105,5.199305556,0,0,11
DGRP-105,6.004861111,0,0,11
DGRP-105,6.193055556,0,0,11
DGRP-105,7,0,0,11
DGRP-555,0,0,0,11
DGRP-555,0.2,0,0,11
DGRP-555,0.979166667,0,0,11
DGRP-555,1.192361111,0,0,11
DGRP-555,1.995138889,0,0,11
DGRP-555,2.188194444,0,0,11
DGRP-555,2.990277778,0,0,11
DGRP-555,3.189583333,0,0,11
DGRP-555,3.989583333,0,0,11
DGRP-555,4.198611111,0,0,11
DGRP-555,5.009722222,0,0,11
DGRP-555,5.199305556,0,0,11
DGRP-555,6.004861111,0,0,11
DGRP-555,6.193055556,0,0,11
DGRP-555,7,0,0,11
DGRP-73,0,0,1,12
DGRP-73,0.208333333,3,1,12
DGRP-73,1.007638889,1,1,12
DGRP-73,1.211111111,0,1,12
DGRP-73,2.003472222,8,1,12
DGRP-73,2.226388889,0,1,12
DGRP-73,3.028472222,52,1,12
DGRP-73,3.225694444,21,1,12
DGRP-73,4.038888889,40,1,12
DGRP-73,4.225,2,1,12
DGRP-73,5.018055556,2,1,12
DGRP-374,0,0,1,12
DGRP-374,0.208333333,1,1,12
DGRP-374,1.007638889,1,1,12
DGRP-374,1.211111111,0,1,12
DGRP-374,2.003472222,1,1,12
DGRP-374,2.226388889,9,1,12
DGRP-374,3.028472222,50,1,12
DGRP-374,3.225694444,11,1,12
DGRP-374,4.038888889,24,1,12
DGRP-374,4.225,3,1,12
DGRP-374,5.018055556,3,1,12
DGRP-721,0,0,1,12
DGRP-721,0.208333333,0,1,12
DGRP-721,1.007638889,0,1,12
DGRP-721,1.211111111,0,1,12
DGRP-721,2.003472222,2,1,12
DGRP-721,2.226388889,4,1,12
DGRP-721,3.028472222,55,1,12
DGRP-721,3.225694444,25,1,12
DGRP-721,4.038888889,52,1,12
DGRP-721,4.225,1,1,12
DGRP-721,5.018055556,5,1,12
DGRP-348,0,0,1,12
DGRP-348,0.208333333,0,1,12
DGRP-348,1.007638889,8,1,12
DGRP-348,1.211111111,5,1,12
DGRP-348,2.003472222,62,1,12
DGRP-348,2.226388889,19,1,12
DGRP-348,3.028472222,19,1,12
DGRP-348,3.225694444,0,1,12
DGRP-348,4.038888889,0,1,12
DGRP-348,4.225,0,1,12
DGRP-348,5.018055556,0,1,12
DGRP-354,0,0,1,12
DGRP-354,0.208333333,1,1,12
DGRP-354,1.007638889,0,1,12
DGRP-354,1.211111111,0,1,12
DGRP-354,2.003472222,6,1,12
DGRP-354,2.226388889,4,1,12
DGRP-354,3.028472222,32,1,12
DGRP-354,3.225694444,29,1,12
DGRP-354,4.038888889,68,1,12
DGRP-354,4.225,6,1,12
DGRP-354,5.018055556,2,1,12
DGRP-712,0,0,1,12
DGRP-712,0.208333333,0,1,12
DGRP-712,1.007638889,0,1,12
DGRP-712,1.211111111,1,1,12
DGRP-712,2.003472222,23,1,12
DGRP-712,2.226388889,16,1,12
DGRP-712,3.028472222,70,1,12
DGRP-712,3.225694444,4,1,12
DGRP-712,4.038888889,6,1,12
DGRP-712,4.225,0,1,12
DGRP-712,5.018055556,0,1,12
DGRP-73,0,18,0,12
DGRP-73,0.208333333,0,0,12
DGRP-73,1.007638889,0,0,12
DGRP-73,1.211111111,0,0,12
DGRP-73,2.003472222,0,0,12
DGRP-73,2.226388889,0,0,12
DGRP-73,3.028472222,0,0,12
DGRP-73,3.225694444,0,0,12
DGRP-73,4.038888889,0,0,12
DGRP-73,4.225,0,0,12
DGRP-73,5.018055556,0,0,12
DGRP-374,0,1,0,12
DGRP-374,0.208333333,0,0,12
DGRP-374,1.007638889,0,0,12
DGRP-374,1.211111111,0,0,12
DGRP-374,2.003472222,0,0,12
DGRP-374,2.226388889,0,0,12
DGRP-374,3.028472222,0,0,12
DGRP-374,3.225694444,0,0,12
DGRP-374,4.038888889,0,0,12
DGRP-374,4.225,0,0,12
DGRP-374,5.018055556,0,0,12
DGRP-721,0,0,0,12
DGRP-721,0.208333333,0,0,12
DGRP-721,1.007638889,0,0,12
DGRP-721,1.211111111,0,0,12
DGRP-721,2.003472222,0,0,12
DGRP-721,2.226388889,0,0,12
DGRP-721,3.028472222,0,0,12
DGRP-721,3.225694444,0,0,12
DGRP-721,4.038888889,0,0,12
DGRP-721,4.225,0,0,12
DGRP-721,5.018055556,0,0,12
DGRP-348,0,27,0,12
DGRP-348,0.208333333,0,0,12
DGRP-348,1.007638889,0,0,12
DGRP-348,1.211111111,0,0,12
DGRP-348,2.003472222,0,0,12
DGRP-348,2.226388889,0,0,12
DGRP-348,3.028472222,0,0,12
DGRP-348,3.225694444,0,0,12
DGRP-348,4.038888889,0,0,12
DGRP-348,4.225,0,0,12
DGRP-348,5.018055556,0,0,12
DGRP-354,0,0,0,12
DGRP-354,0.208333333,0,0,12
DGRP-354,1.007638889,0,0,12
DGRP-354,1.211111111,0,0,12
DGRP-354,2.003472222,0,0,12
DGRP-354,2.226388889,0,0,12
DGRP-354,3.028472222,0,0,12
DGRP-354,3.225694444,0,0,12
DGRP-354,4.038888889,0,0,12
DGRP-354,4.225,0,0,12
DGRP-354,5.018055556,0,0,12
DGRP-712,0,0,0,12
DGRP-712,0.208333333,0,0,12
DGRP-712,1.007638889,0,0,12
DGRP-712,1.211111111,0,0,12
DGRP-712,2.003472222,0,0,12
DGRP-712,2.226388889,0,0,12
DGRP-712,3.028472222,0,0,12
DGRP-712,3.225694444,0,0,12
DGRP-712,4.038888889,0,0,12
DGRP-712,4.225,0,0,12
DGRP-712,5.018055556,0,0,12
DGRP-855,0,0,1,13
DGRP-855,0.213194444,0,1,13
DGRP-855,0.981944444,0,1,13
DGRP-855,1.198611111,0,1,13
DGRP-855,1.981944444,3,1,13
DGRP-855,2.207638889,3,1,13
DGRP-855,3.005555556,21,1,13
DGRP-855,3.191666667,11,1,13
DGRP-855,3.993055556,75,1,13
DGRP-855,4.202777778,10,1,13
DGRP-855,4.989583333,20,1,13
DGRP-855,5.189583333,1,1,13
DGRP-892,0,0,1,13
DGRP-892,0.213194444,0,1,13
DGRP-892,0.981944444,5,1,13
DGRP-892,1.198611111,1,1,13
DGRP-892,1.981944444,17,1,13
DGRP-892,2.207638889,13,1,13
DGRP-892,3.005555556,63,1,13
DGRP-892,3.191666667,12,1,13
DGRP-892,3.993055556,7,1,13
DGRP-892,4.202777778,0,1,13
DGRP-892,4.989583333,1,1,13
DGRP-892,5.189583333,0,1,13
DGRP-57,0,0,1,13
DGRP-57,0.213194444,0,1,13
DGRP-57,0.981944444,0,1,13
DGRP-57,1.198611111,1,1,13
DGRP-57,1.981944444,20,1,13
DGRP-57,2.207638889,7,1,13
DGRP-57,3.005555556,59,1,13
DGRP-57,3.191666667,2,1,13
DGRP-57,3.993055556,7,1,13
DGRP-57,4.202777778,0,1,13
DGRP-57,4.989583333,1,1,13
DGRP-57,5.189583333,0,1,13
DGRP-229,0,0,1,13
DGRP-229,0.213194444,2,1,13
DGRP-229,0.981944444,26,1,13
DGRP-229,1.198611111,26,1,13
DGRP-229,1.981944444,59,1,13
DGRP-229,2.207638889,2,1,13
DGRP-229,3.005555556,0,1,13
DGRP-229,3.191666667,0,1,13
DGRP-229,3.993055556,0,1,13
DGRP-229,4.202777778,0,1,13
DGRP-229,4.989583333,0,1,13
DGRP-229,5.189583333,0,1,13
DGRP-338,0,0,1,13
DGRP-338,0.213194444,0,1,13
DGRP-338,0.981944444,2,1,13
DGRP-338,1.198611111,1,1,13
DGRP-338,1.981944444,5,1,13
DGRP-338,2.207638889,9,1,13
DGRP-338,3.005555556,56,1,13
DGRP-338,3.191666667,8,1,13
DGRP-338,3.993055556,9,1,13
DGRP-338,4.202777778,0,1,13
DGRP-338,4.989583333,0,1,13
DGRP-338,5.189583333,0,1,13
DGRP-855,0,3,0,13
DGRP-855,0.213194444,0,0,13
DGRP-855,0.981944444,0,0,13
DGRP-855,1.198611111,0,0,13
DGRP-855,1.981944444,0,0,13
DGRP-855,2.207638889,0,0,13
DGRP-855,3.005555556,0,0,13
DGRP-855,3.191666667,0,0,13
DGRP-855,3.993055556,0,0,13
DGRP-855,4.202777778,0,0,13
DGRP-855,4.989583333,0,0,13
DGRP-855,5.189583333,0,0,13
DGRP-892,0,0,0,13
DGRP-892,0.213194444,0,0,13
DGRP-892,0.981944444,0,0,13
DGRP-892,1.198611111,0,0,13
DGRP-892,1.981944444,0,0,13
DGRP-892,2.207638889,0,0,13
DGRP-892,3.005555556,0,0,13
DGRP-892,3.191666667,0,0,13
DGRP-892,3.993055556,0,0,13
DGRP-892,4.202777778,0,0,13
DGRP-892,4.989583333,0,0,13
DGRP-892,5.189583333,0,0,13
DGRP-57,0,0,0,13
DGRP-57,0.213194444,0,0,13
DGRP-57,0.981944444,0,0,13
DGRP-57,1.198611111,0,0,13
DGRP-57,1.981944444,0,0,13
DGRP-57,2.207638889,0,0,13
DGRP-57,3.005555556,0,0,13
DGRP-57,3.191666667,0,0,13
DGRP-57,3.993055556,0,0,13
DGRP-57,4.202777778,0,0,13
DGRP-57,4.989583333,0,0,13
DGRP-57,5.189583333,0,0,13
DGRP-229,0,1,0,13
DGRP-229,0.213194444,0,0,13
DGRP-229,0.981944444,0,0,13
DGRP-229,1.198611111,0,0,13
DGRP-229,1.981944444,0,0,13
DGRP-229,2.207638889,0,0,13
DGRP-229,3.005555556,0,0,13
DGRP-229,3.191666667,0,0,13
DGRP-229,3.993055556,0,0,13
DGRP-229,4.202777778,0,0,13
DGRP-229,4.989583333,0,0,13
DGRP-229,5.189583333,0,0,13
DGRP-338,0,11,0,13
DGRP-338,0.213194444,0,0,13
DGRP-338,0.981944444,0,0,13
DGRP-338,1.198611111,0,0,13
DGRP-338,1.981944444,0,0,13
DGRP-338,2.207638889,0,0,13
DGRP-338,3.005555556,0,0,13
DGRP-338,3.191666667,0,0,13
DGRP-338,3.993055556,0,0,13
DGRP-338,4.202777778,0,0,13
DGRP-338,4.989583333,0,0,13
DGRP-338,5.189583333,0,0,13